Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Field_Area_hectare,Previous_Irrigation_mm,Soil_Type_Loamy,Soil_Type_Sandy,Soil_Type_Silt,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Crop_Growth_Stage_Harvest,Crop_Growth_Stage_Sowing,Crop_Growth_Stage_Vegetative,Season_Rabi,Season_Zaid,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,Water_Source_Rainwater,Water_Source_Reservoir,Water_Source_River,Mulching_Used_Yes,Region_East,Region_North,Region_South,Region_West,Irrigation_Need
6.1,40.89,1.49,2.5,31.46,72.65,216.89,5.08,9.7,2.23,59.77,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2
5.06,8.02,0.58,2.14,39.31,87.04,142.99,5.86,12.85,4.21,59.83,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,2
6.1,9.91,0.86,0.86,30.41,46.33,2322.37,9.6,3.34,14.85,49.09,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,1
5.7,52.03,1.21,1.32,23.65,72.67,2281.44,7.55,18.39,0.65,46.82,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1
6.36,14.31,1.14,2.86,40.12,74.92,1896.35,10.44,11.44,11.18,85.76,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,2
6.88,13.11,1.21,1.8,12.58,66.97,502.83,9.07,10.92,6.47,79.34,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,1
5.38,36.48,1.1,0.39,12.03,50.6,1337.11,10.1,19.54,6.79,76.32,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
5.21,33.03,1.3,1.0,28.71,32.8,1764.14,9.74,13.33,2.76,28.61,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,1
7.91,13.16,1.4,0.93,17.54,63.68,2442.87,9.57,10.15,2.7,26.3,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2
5.94,64.62,1.37,0.71,25.39,87.46,668.83,7.06,14.92,7.29,34.29,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,1
6.02,60.82,1.48,3.3,23.79,45.87,127.49,5.13,13.64,13.66,49.92,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2
7.88,45.77,1.23,3.0,34.8,50.46,137.82,9.16,3.01,7.45,27.91,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,2
7.44,47.88,0.64,2.38,28.02,55.4,1882.78,4.85,3.26,6.8,112.08,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1
6.12,51.41,1.01,1.19,41.91,56.49,997.45,9.09,3.11,8.01,75.96,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2
7.2,17.72,1.5,3.4,14.21,87.71,846.45,5.23,10.32,1.97,108.89,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,1
8.01,26.77,1.1,3.04,27.83,73.74,1380.66,4.36,16.16,5.45,71.06,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,2
7.04,50.37,0.95,2.03,29.77,80.39,104.1,5.26,11.93,3.54,11.05,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,2
6.93,37.76,0.3,1.6,15.44,31.09,1754.01,7.74,18.16,4.5,80.42,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,2
4.87,13.44,1.37,2.84,20.17,75.0,1967.51,8.64,1.78,4.36,59.72,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,2
7.94,20.14,1.0,1.17,34.85,42.12,520.88,6.33,4.83,2.27,19.36,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
7.68,35.74,0.85,1.21,31.22,63.61,451.37,8.26,10.66,1.8,109.04,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
5.5,41.35,0.48,0.61,34.0,85.16,2390.86,6.02,6.14,8.68,107.44,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2
6.86,41.04,1.33,1.76,12.11,30.4,127.21,6.97,8.71,9.67,94.14,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,2
7.49,42.6,0.3,3.02,38.2,27.98,2020.54,10.88,15.45,8.36,71.39,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,1
6.31,30.03,0.87,1.37,26.73,87.53,1317.23,5.51,7.04,11.44,22.28,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,1
7.26,56.25,1.1,2.79,23.96,75.44,2103.82,7.76,17.46,0.62,30.01,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
5.63,20.09,1.59,2.96,32.3,43.39,1354.0,9.12,18.99,6.99,42.48,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,2
8.14,53.56,0.91,3.16,17.46,61.52,2096.68,7.55,9.7,7.02,72.66,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
4.92,20.88,1.03,2.11,22.23,75.26,1365.33,6.44,12.65,10.95,12.03,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,1
7.32,24.76,1.18,3.2,21.69,38.53,998.45,7.75,2.04,2.84,16.89,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2
7.38,14.97,0.36,0.19,18.44,55.25,907.81,4.04,7.86,8.8,25.76,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,2
6.54,16.08,0.52,1.12,19.76,67.61,435.81,4.35,5.95,3.84,91.04,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
6.47,29.2,1.35,3.34,12.03,36.67,470.89,6.65,14.78,4.24,106.9,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2
5.02,24.57,1.48,0.5,25.85,80.3,1363.22,10.57,16.69,11.96,17.08,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1
6.79,34.57,0.39,1.19,37.78,67.04,985.89,5.42,12.15,4.41,41.73,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2
7.81,34.51,1.46,2.76,36.44,45.63,968.72,9.54,12.64,5.04,109.86,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,1
4.95,44.69,1.55,1.26,31.16,36.54,282.29,8.77,10.04,0.34,95.11,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2
8.14,56.4,0.94,0.65,17.76,88.49,1152.11,9.62,12.55,14.36,101.3,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
6.34,55.11,0.68,2.41,28.66,64.01,636.77,11.0,13.65,14.73,114.15,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,2
5.69,52.57,0.58,3.12,38.87,54.34,1021.53,9.27,10.09,4.95,67.68,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,2
5.1,34.81,1.55,3.16,19.38,33.69,1310.12,10.04,16.89,6.69,81.87,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,2
6.09,47.25,0.35,1.34,33.67,49.67,182.15,10.28,11.5,11.87,93.84,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
6.21,13.16,1.46,2.94,20.34,94.58,2301.15,5.19,11.38,3.18,64.06,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
7.11,9.26,0.92,0.54,12.97,31.94,1691.82,10.48,18.53,6.93,75.41,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2
6.69,29.9,0.81,1.2,40.65,29.48,192.19,6.72,11.21,13.28,101.7,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,2
6.31,25.67,1.38,1.07,15.41,73.78,1728.91,10.48,2.19,1.96,74.08,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,1
5.96,57.94,0.9,1.44,35.41,32.96,1961.15,4.57,1.85,1.89,32.28,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1
5.35,32.46,0.71,2.55,12.48,48.84,741.34,8.57,11.98,11.34,71.47,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
7.59,18.59,1.36,0.66,24.17,37.65,1337.72,10.17,2.02,11.84,90.07,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,2
5.53,29.18,1.16,1.07,23.21,43.49,2037.02,4.05,11.84,3.04,12.4,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1
5.11,58.88,1.01,0.6,31.21,52.82,348.96,8.74,8.5,10.17,50.66,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1
6.45,19.05,0.99,3.22,40.7,94.25,1041.57,8.51,7.61,1.19,59.58,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,2
6.97,27.24,1.35,1.99,22.11,65.85,1080.26,8.04,9.05,2.96,33.23,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,1
5.97,56.91,0.67,2.24,33.87,27.22,915.14,9.12,6.92,1.78,7.77,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
4.9,44.63,1.07,1.59,19.66,70.71,2194.46,8.13,18.12,6.28,109.71,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,1
5.59,26.72,1.52,2.63,26.08,88.02,1994.09,7.7,17.69,7.39,29.52,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,1
6.57,26.6,0.96,2.61,32.3,43.82,1491.73,4.56,6.7,5.37,5.75,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,1
6.05,35.47,0.51,2.51,12.12,54.14,2018.79,7.24,8.07,6.26,11.67,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
4.86,44.6,1.12,2.69,20.85,59.25,506.33,5.06,1.89,7.69,39.64,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,1
7.13,17.18,0.73,0.4,15.42,57.59,95.46,4.41,8.76,6.7,60.93,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,2
7.89,42.73,1.48,1.47,13.64,58.02,1538.95,4.08,8.93,10.55,9.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
7.99,39.47,1.18,0.48,22.55,30.47,1431.88,4.87,7.39,6.74,17.95,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
7.79,13.28,0.71,1.04,21.14,64.02,71.1,7.23,12.37,8.17,103.47,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
7.48,25.8,1.04,3.42,40.95,32.5,1297.4,10.5,3.76,12.26,67.54,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,1
5.66,12.1,0.61,3.49,37.95,71.56,801.76,7.92,6.74,8.94,113.07,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2
7.09,34.81,0.35,2.27,40.18,66.56,1463.8,5.51,3.42,13.26,45.68,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2
7.77,19.2,0.73,1.25,39.9,26.83,214.65,5.41,19.49,6.58,19.52,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,2
7.61,59.5,1.55,0.22,31.34,31.08,1209.76,7.81,15.77,9.4,118.41,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1
5.06,8.48,1.08,3.18,20.46,38.85,731.97,5.9,17.27,3.93,51.44,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,1
6.33,11.64,0.71,1.74,32.61,31.24,1371.47,10.83,12.95,8.87,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
6.78,24.11,1.06,0.97,37.58,72.14,1410.68,10.28,12.8,13.39,63.23,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,2
5.09,31.27,1.46,1.57,21.23,72.02,2142.89,5.68,15.71,3.72,87.09,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,1
6.31,41.69,0.35,0.51,28.48,55.26,1515.56,9.01,12.84,5.73,101.81,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,2
6.36,43.5,0.68,1.41,13.59,38.18,526.76,6.46,2.2,12.9,99.59,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
5.27,61.26,1.25,1.75,29.48,29.01,2092.3,8.93,5.36,0.92,38.92,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,1
8.0,28.22,1.4,2.16,40.45,73.19,919.26,6.63,13.13,4.47,77.66,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,2
6.67,43.85,0.45,1.99,31.34,62.08,242.78,9.15,1.73,9.24,76.97,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2
6.79,28.43,1.27,2.78,19.59,30.02,2033.44,8.29,4.58,8.07,101.7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1
7.99,33.55,1.41,0.62,15.04,54.22,2298.21,5.67,8.86,14.8,86.56,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,1
6.3,10.59,1.13,1.84,33.84,49.67,1199.73,4.09,16.61,11.44,58.16,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,2
4.98,16.88,0.51,0.34,17.33,59.0,1120.2,9.93,6.14,3.44,56.14,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
